,age,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse,prob_class_1,NumberOfTimes90DaysLate
77911,30,0,0.0,0,0.02702702702702703,0
77912,63,0,0.0,0,0.1,0
77913,42,0,1.0,0,0.1,2
77914,54,0,1.0,0,0.02702702702702703,0
77916,35,0,0.0,0,0.02702702702702703,0
77918,56,0,1.0,0,0.65,0
77919,46,0,3.0,0,0.1,0
77920,38,0,0.0,0,0.02702702702702703,0
77921,62,0,1.0,0,0.1,0
77922,73,0,0.0,0,0.1,0
77923,43,0,0.0,0,0.1,0
77924,52,0,0.0,1,0.1,0
77925,35,0,1.0,0,0.02702702702702703,0
77927,43,0,1.0,0,0.1,0
77928,47,0,0.0,0,0.02702702702702703,0
77929,54,0,0.0,0,0.1,0
77931,39,0,2.0,0,0.1,0
77933,58,0,2.0,0,0.02702702702702703,0
77934,68,0,1.0,0,0.1,0
77935,36,0,0.0,0,0.1,0
77937,29,0,0.0,0,0.1,0
77938,57,0,3.0,1,0.02702702702702703,0
77939,59,0,0.0,0,0.02702702702702703,0
77941,68,0,0.0,0,0.02702702702702703,0
77942,22,0,0.0,0,0.1,0
77943,31,0,2.0,0,0.1,0
77944,53,0,1.0,0,0.02702702702702703,0
77945,49,0,1.0,0,0.1,0
77946,55,0,0.0,0,0.45121951219512196,0
77948,62,0,1.0,0,0.02702702702702703,0
77949,45,0,1.0,0,0.02702702702702703,0
77950,64,0,1.0,0,0.02702702702702703,0
77951,64,0,0.0,0,0.1,0
77952,35,0,0.0,0,0.1,0
77953,51,0,0.0,0,0.1,0
77954,72,0,0.0,0,0.1,0
77955,38,0,0.0,0,0.02702702702702703,0
77956,34,0,3.0,0,0.02702702702702703,0
77959,44,0,0.0,0,0.02702702702702703,0
77960,62,0,0.0,0,0.1,0
77961,46,0,1.0,0,0.02702702702702703,0
77962,37,0,0.0,0,0.65,0
77963,30,0,3.0,1,0.1,0
77964,78,0,0.0,0,0.02702702702702703,0
77965,43,0,1.0,1,0.1,0
77966,61,0,1.0,0,0.02702702702702703,0
77967,45,0,1.0,0,0.02702702702702703,0
77968,46,0,0.0,0,0.02702702702702703,0
77969,30,0,0.0,0,0.1,0
77970,72,0,1.0,0,0.02702702702702703,0
77973,64,0,0.0,0,0.02702702702702703,0
77975,52,0,1.0,0,0.1,0
77976,49,0,2.0,0,0.45121951219512196,0
77978,67,0,0.0,0,0.1,0
77980,40,0,0.0,0,0.02702702702702703,0
77981,66,0,0.0,0,0.1,0
77983,49,0,1.0,0,0.02702702702702703,0
77984,40,0,0.0,0,0.02702702702702703,0
77986,52,0,0.0,0,0.3333333333333333,0
77988,52,2,0.0,2,0.02702702702702703,2
77989,80,0,0.0,0,0.02702702702702703,0
77990,50,1,1.0,0,0.02702702702702703,0
77991,31,0,0.0,0,0.02702702702702703,0
77992,45,0,2.0,0,0.02702702702702703,0
77993,43,0,0.0,0,0.02702702702702703,0
77994,45,0,2.0,0,0.65,0
77995,48,0,1.0,0,0.02702702702702703,0
77996,55,0,0.0,0,0.1,0
77997,67,0,0.0,0,0.02702702702702703,0
77998,49,0,3.0,0,0.02702702702702703,0
77999,62,0,1.0,0,0.02702702702702703,0
78000,51,0,1.0,0,0.02702702702702703,0
78001,75,0,0.0,0,0.1,0
78002,44,0,3.0,0,0.02702702702702703,0
78004,49,0,2.0,0,0.02702702702702703,0
78006,63,0,0.0,0,0.02702702702702703,0
78007,71,0,0.0,0,0.45121951219512196,0
78008,48,0,0.0,0,0.02702702702702703,0
78009,74,0,0.0,1,0.1,0
78011,80,0,0.0,0,0.1,0
78012,48,0,2.0,4,0.02702702702702703,1
78013,48,0,2.0,0,0.02702702702702703,0
78014,65,0,0.0,1,0.02702702702702703,0
78015,33,0,0.0,0,0.1,0
78018,56,0,0.0,0,0.02702702702702703,0
78019,37,0,0.0,0,0.1,0
78020,29,0,0.0,0,0.02702702702702703,0
78021,42,0,1.0,0,0.1,0
78022,63,0,0.0,0,0.02702702702702703,0
78023,47,0,0.0,0,0.02702702702702703,0
78025,56,0,1.0,0,0.02702702702702703,0
78026,68,0,0.0,0,0.65,0
78027,49,0,0.0,0,0.2857142857142857,0
78028,22,0,0.0,0,0.02702702702702703,0
78029,29,0,0.0,3,0.1,0
78030,43,0,3.0,0,0.02702702702702703,0
78031,38,0,3.0,1,0.02702702702702703,0
78034,40,0,4.0,0,0.1,0
78035,70,1,0.0,0,0.1,0
78037,30,0,1.0,0,0.1,0
78038,43,0,1.0,0,0.45121951219512196,1
78039,79,0,0.0,0,0.02702702702702703,0
78040,42,0,2.0,0,0.1,0
78042,55,0,0.0,0,0.02702702702702703,0
78043,38,0,1.0,0,0.02702702702702703,0
78044,29,0,0.0,0,0.02702702702702703,4
78045,36,0,3.0,0,0.1,0
78046,50,0,0.0,0,0.1,0
78047,47,0,2.0,0,0.43333333333333335,0
78049,38,0,0.0,0,0.1,0
78050,67,0,1.0,0,0.1,0
78051,49,0,0.0,0,0.1,0
78052,93,0,0.0,0,0.02702702702702703,0
78053,68,0,0.0,0,0.1,0
78054,36,1,3.0,0,0.1,1
78055,35,0,1.0,1,0.02702702702702703,0
78056,79,0,0.0,0,0.02702702702702703,0
78058,57,0,2.0,0,0.02702702702702703,0
78059,53,0,2.0,0,0.1,0
78060,58,0,1.0,0,0.02702702702702703,0
78061,45,0,2.0,0,0.02702702702702703,0
78063,54,0,1.0,0,0.1,0
78065,59,0,0.0,0,0.1,0
78066,25,0,0.0,0,0.02702702702702703,0
78067,60,0,0.0,1,0.02702702702702703,0
78068,43,0,0.0,0,0.02702702702702703,0
78069,31,0,0.0,0,0.02702702702702703,0
78070,42,0,5.0,0,0.1,0
78071,74,0,1.0,0,0.3333333333333333,0
78072,44,0,3.0,0,0.1,0
78074,50,0,0.0,0,0.1,0
78077,59,0,0.0,0,0.02702702702702703,0
78078,40,0,4.0,0,0.1,0
78079,44,0,0.0,0,0.1,0
78080,56,0,0.0,0,0.3333333333333333,0
78083,46,0,1.0,0,0.02702702702702703,0
78084,41,0,3.0,0,0.4166666666666667,0
78085,38,0,0.0,0,0.02702702702702703,1
78087,71,0,0.0,0,0.43333333333333335,0
78088,56,0,2.0,0,0.02702702702702703,0
78089,40,0,3.0,0,0.02702702702702703,0
78090,37,0,2.0,0,0.1,0
78092,45,0,3.0,0,0.02702702702702703,0
78093,76,0,1.0,0,0.02702702702702703,0
78094,82,0,1.0,0,0.02702702702702703,0
78095,66,1,0.0,3,0.02702702702702703,0
78096,36,0,0.0,0,0.02702702702702703,0
78097,52,0,1.0,0,0.02702702702702703,0
78098,49,0,0.0,0,0.1,0
78099,56,0,1.0,0,0.1,0
78101,31,0,0.0,0,0.1,0
78102,60,0,0.0,0,0.1,0
78103,39,0,2.0,0,0.1,0
78104,42,0,3.0,0,0.02702702702702703,0
78105,75,0,0.0,0,0.1,0
78106,85,0,0.0,0,0.1,0
78107,62,0,0.0,0,0.1,0
78113,37,0,3.0,0,0.02702702702702703,0
78117,65,0,0.0,0,0.02702702702702703,0
78118,72,0,0.0,0,0.1,0
78120,41,0,1.0,0,0.1,0
78121,33,0,0.0,0,0.1,0
78122,58,0,1.0,0,0.1,0
78123,72,0,0.0,1,0.02702702702702703,0
78125,36,0,1.0,0,0.1,0
78126,45,0,1.0,1,0.02702702702702703,0
78127,51,0,0.0,0,0.02702702702702703,0
78128,50,0,3.0,0,0.1,0
78129,32,0,0.0,1,0.1,0
78130,57,0,1.0,2,0.1,0
78131,49,0,1.0,1,0.1,0
78132,38,0,4.0,0,0.1,0
78133,50,0,3.0,0,0.02702702702702703,0
78134,38,0,1.0,0,0.02702702702702703,0
78137,50,0,2.0,0,0.1,0
78138,74,0,0.0,0,0.02702702702702703,0
78139,24,0,0.0,0,0.02702702702702703,0
78141,39,0,1.0,0,0.02702702702702703,0
78143,62,0,0.0,0,0.1,0
78144,51,0,2.0,0,0.45121951219512196,0
78145,71,0,0.0,0,0.1,0
78146,39,0,1.0,1,0.1,0
78147,35,0,0.0,1,0.1,0
78148,29,0,1.0,0,0.1,0
78149,49,0,2.0,0,0.1,0
78150,88,0,0.0,0,0.1,0
78151,86,0,0.0,0,0.02702702702702703,0
78152,65,0,0.0,1,0.02702702702702703,0
78153,56,0,2.0,0,0.02702702702702703,0
78154,38,0,2.0,0,0.3333333333333333,0
78155,44,0,0.0,0,0.02702702702702703,0
78156,87,0,0.0,0,0.1,0
78157,63,0,0.0,0,0.02702702702702703,0
78158,37,0,0.0,1,0.02702702702702703,0
78159,50,0,1.0,0,0.02702702702702703,0
78161,39,0,0.0,0,0.1,0
78162,53,0,1.0,0,0.1,0
78165,53,0,0.0,0,0.1,0
78166,55,0,0.0,0,0.1,0
78167,44,0,4.0,2,0.1,0
78168,63,0,1.0,0,0.02702702702702703,0
78170,56,0,0.0,3,0.1,0
78171,23,0,0.0,0,0.43333333333333335,0
78173,32,0,0.0,0,0.02702702702702703,0
78174,73,0,0.0,0,0.02702702702702703,0
78175,43,0,3.0,0,0.02702702702702703,0
78176,45,0,0.0,0,0.1,0
78177,46,1,3.0,3,0.02702702702702703,0
78179,61,2,1.0,1,0.02702702702702703,9
78181,65,0,0.0,0,0.02702702702702703,0
78182,56,0,0.0,0,0.43333333333333335,0
78184,44,0,1.0,0,0.02702702702702703,0
78185,53,0,0.0,0,0.1,0
78187,67,0,0.0,0,0.02702702702702703,0
78188,48,0,0.0,0,0.02702702702702703,0
78190,49,0,1.0,1,0.1,0
78191,34,0,0.0,0,0.1,0
78192,43,0,0.0,0,0.02702702702702703,0
78193,35,1,1.0,1,0.45121951219512196,2
78194,56,0,0.0,0,0.02702702702702703,0
78195,44,0,0.0,0,0.65,0
78196,29,0,2.0,1,0.1,0
78200,48,0,1.0,1,0.02702702702702703,0
78201,53,0,3.0,0,0.02702702702702703,0
78202,32,0,0.0,1,0.1,0
78203,34,0,1.0,0,0.1,0
78204,41,0,0.0,0,0.02702702702702703,0
78205,48,0,1.0,0,0.02702702702702703,0
78206,75,0,1.0,2,0.02702702702702703,0
78207,47,0,2.0,0,0.02702702702702703,0
78208,31,98,3.0,98,0.1,98
78209,29,0,0.0,0,0.1,0
78210,41,0,2.0,1,0.02702702702702703,0
78211,34,0,2.0,1,0.1,0
78212,56,0,2.0,0,0.02702702702702703,0
78216,66,0,0.0,0,0.1,0
78218,49,0,0.0,0,0.1,1
78219,51,0,3.0,0,0.02702702702702703,0
78220,52,0,1.0,0,0.1,0
78221,67,0,0.0,0,0.1,0
78222,62,0,0.0,0,0.02702702702702703,0
78224,66,0,2.0,0,0.02702702702702703,0
78225,50,0,0.0,0,0.1,0
78227,60,0,0.0,1,0.02702702702702703,0
78229,44,0,4.0,0,0.02702702702702703,0
78230,76,0,0.0,0,0.1,0
78231,57,0,0.0,3,0.02702702702702703,0
78232,63,0,0.0,0,0.02702702702702703,0
78234,55,0,0.0,0,0.1,0
78235,80,0,0.0,0,0.1,0
78236,48,0,0.0,0,0.1,0
78237,66,0,0.0,0,0.43333333333333335,0
78238,62,0,0.0,0,0.02702702702702703,0
78239,81,0,0.0,0,0.02702702702702703,0
78240,72,0,0.0,0,0.02702702702702703,0
78241,76,0,0.0,0,0.02702702702702703,0
78243,34,0,0.0,0,0.02702702702702703,0
78245,78,0,0.0,0,0.1,0
78246,50,0,2.0,0,0.1,0
78247,56,0,1.0,0,0.1,0
78248,52,0,1.0,0,0.1,0
78250,31,0,1.0,0,0.02702702702702703,0
78251,54,0,1.0,0,0.1,0
78252,64,0,1.0,0,0.02702702702702703,0
78253,30,0,0.0,0,0.02702702702702703,0
78254,64,0,1.0,0,0.02702702702702703,0
78255,45,0,2.0,0,0.1,0
78256,47,1,0.0,0,0.02702702702702703,0
78257,63,0,0.0,0,0.02702702702702703,0
78258,43,0,0.0,0,0.1,0
78259,65,0,0.0,0,0.02702702702702703,0
78260,30,0,0.0,0,0.02702702702702703,0
78261,76,0,0.0,0,0.02702702702702703,0
78262,52,0,0.0,0,0.02702702702702703,0
78263,46,0,3.0,0,0.02702702702702703,0
78265,48,0,2.0,0,0.02702702702702703,0
78266,75,0,0.0,0,0.1,0
78267,43,0,1.0,0,0.02702702702702703,0
78268,52,0,0.0,0,0.1,0
78269,62,0,0.0,0,0.1,0
78270,34,0,4.0,0,0.02702702702702703,0
78271,67,0,0.0,0,0.02702702702702703,0
78274,77,0,0.0,0,0.02702702702702703,0
78275,75,0,0.0,0,0.02702702702702703,0
78278,58,0,1.0,0,0.5555555555555556,0
78279,62,0,0.0,0,0.02702702702702703,0
78280,29,0,0.0,0,0.02702702702702703,1
78281,53,2,0.0,2,0.65,0
78282,36,0,1.0,0,0.1,0
78284,71,0,1.0,0,0.1,0
78285,45,0,0.0,0,0.1,0
78287,51,0,0.0,0,0.02702702702702703,0
78288,41,0,2.0,0,0.02702702702702703,0
78292,24,0,1.0,0,0.02702702702702703,0
78293,40,0,4.0,1,0.1,0
78295,43,0,2.0,0,0.4166666666666667,0
78296,35,0,3.0,0,0.1,0
78297,54,0,3.0,0,0.02702702702702703,0
78298,63,0,2.0,0,0.45121951219512196,0
78299,44,0,2.0,1,0.1,0
78301,48,0,2.0,0,0.02702702702702703,0
78303,51,0,0.0,0,0.02702702702702703,0
78307,68,0,1.0,0,0.02702702702702703,0
78308,52,0,1.0,0,0.1,0
78309,38,0,2.0,0,0.1,0
78310,57,0,3.0,0,0.43333333333333335,0
78311,51,0,1.0,0,0.1,0
78312,33,0,0.0,0,0.1,0
78313,42,0,0.0,0,0.02702702702702703,0
78314,39,1,3.0,1,0.1,0
78315,38,0,0.0,0,0.1,0
78317,57,1,0.0,1,0.02702702702702703,0
78318,22,0,0.0,0,0.02702702702702703,0
78319,46,0,5.0,1,0.02702702702702703,0
78320,47,0,3.0,0,0.02702702702702703,0
78323,68,0,1.0,0,0.5555555555555556,0
78324,65,0,0.0,0,0.1,0
78325,60,0,2.0,0,0.02702702702702703,0
78326,56,0,0.0,0,0.1,0
78327,61,0,2.0,0,0.02702702702702703,0
78328,54,0,0.0,1,0.02702702702702703,0
78329,81,0,0.0,0,0.02702702702702703,0
78330,42,0,0.0,0,0.02702702702702703,0
78332,37,0,0.0,0,0.02702702702702703,0
78335,56,0,0.0,0,0.02702702702702703,0
78338,69,0,0.0,0,0.02702702702702703,0
78339,58,0,0.0,0,0.02702702702702703,0
78340,52,0,1.0,0,0.1,2
78341,47,0,3.0,0,0.1,0
78343,57,0,2.0,0,0.02702702702702703,0
78344,74,0,0.0,1,0.1,0
78345,58,0,1.0,0,0.43333333333333335,0
78346,48,0,1.0,0,0.1,0
78347,61,0,0.0,0,0.1,0
78348,41,0,3.0,0,0.02702702702702703,0
78349,67,0,1.0,0,0.1,0
78350,41,0,2.0,0,0.43333333333333335,0
78351,69,0,0.0,0,0.1,0
78352,67,0,0.0,0,0.02702702702702703,0
78353,52,0,3.0,0,0.02702702702702703,0
78356,34,0,0.0,1,0.2857142857142857,0
78357,55,0,0.0,0,0.1,0
78358,46,4,0.0,1,0.02702702702702703,0
78360,43,0,0.0,0,0.02702702702702703,0
78361,40,0,1.0,0,0.1,0
78362,48,0,3.0,0,0.02702702702702703,0
78363,58,0,0.0,0,0.02702702702702703,0
78364,66,0,1.0,0,0.1,0
78365,56,0,0.0,0,0.02702702702702703,0
78366,42,0,0.0,0,0.02702702702702703,0
78368,85,0,0.0,0,0.02702702702702703,0
78369,46,0,3.0,0,0.02702702702702703,0
78370,39,0,1.0,0,0.1,0
78371,67,0,0.0,0,0.1,1
78373,65,1,0.0,3,0.02702702702702703,0
78374,79,0,1.0,0,0.1,0
78376,32,0,0.0,0,0.1,0
78377,56,0,1.0,0,0.02702702702702703,0
78378,51,0,3.0,0,0.43333333333333335,0
78379,66,0,1.0,0,0.1,0
78381,50,0,0.0,0,0.02702702702702703,0
78382,37,0,1.0,0,0.1,0
78383,59,0,1.0,0,0.1,0
78384,40,0,2.0,0,0.02702702702702703,0
78385,30,0,0.0,0,0.02702702702702703,0
78386,44,0,1.0,0,0.02702702702702703,0
78387,57,0,2.0,0,0.1,0
78389,65,0,0.0,0,0.02702702702702703,0
78390,48,0,4.0,0,0.1,0
78391,81,0,0.0,0,0.02702702702702703,0
78392,44,0,4.0,0,0.1,0
78393,61,0,0.0,1,0.02702702702702703,0
78394,54,0,1.0,0,0.1,0
78396,24,0,0.0,0,0.02702702702702703,0
78397,52,0,1.0,0,0.1,0
78398,80,0,0.0,0,0.02702702702702703,0
78399,58,0,0.0,0,0.02702702702702703,0
78400,39,0,0.0,2,0.02702702702702703,0
78401,34,0,1.0,0,0.02702702702702703,0
78403,35,0,1.0,2,0.02702702702702703,0
78404,58,0,3.0,0,0.1,0
78405,73,0,0.0,0,0.1,0
78406,41,0,0.0,0,0.02702702702702703,0
78407,37,0,0.0,0,0.02702702702702703,0
78408,33,0,1.0,0,0.02702702702702703,0
78409,35,0,0.0,0,0.4166666666666667,0
78410,33,0,0.0,0,0.1,0
78412,50,0,2.0,0,0.02702702702702703,0
78413,47,0,2.0,0,0.1,0
78414,22,0,0.0,0,0.1,0
78415,86,0,0.0,0,0.1,0
78416,37,0,4.0,0,0.1,0
78417,60,0,0.0,0,0.1,0
78418,41,0,2.0,0,0.02702702702702703,0
78420,53,1,2.0,0,0.02702702702702703,0
78422,39,0,0.0,0,0.02702702702702703,0
78423,46,0,2.0,0,0.02702702702702703,0
78426,57,0,1.0,0,0.02702702702702703,0
78427,60,0,0.0,0,0.1,0
78429,86,0,1.0,0,0.1,0
78430,52,0,2.0,0,0.1,0
78432,49,0,1.0,0,0.1,0
78433,84,0,0.0,0,0.43333333333333335,0
78434,48,0,3.0,0,0.02702702702702703,0
78435,76,0,0.0,0,0.1,0
78437,54,0,4.0,0,0.02702702702702703,0
78438,59,0,0.0,0,0.02702702702702703,0
78439,48,0,3.0,0,0.02702702702702703,0
78441,60,0,0.0,0,0.65,0
78442,42,0,0.0,0,0.1,0
78444,71,0,0.0,0,0.1,0
78445,58,0,0.0,0,0.02702702702702703,0
78446,26,0,0.0,0,0.02702702702702703,0
78447,49,0,1.0,0,0.02702702702702703,0
78448,78,0,0.0,0,0.1,0
78449,53,0,1.0,0,0.02702702702702703,0
78450,80,0,0.0,0,0.02702702702702703,0
78451,53,1,0.0,0,0.1,0
78452,44,0,3.0,0,0.45121951219512196,0
78453,32,0,2.0,0,0.02702702702702703,0
78454,37,0,2.0,0,0.02702702702702703,0
78455,48,0,0.0,0,0.02702702702702703,0
78456,46,0,1.0,0,0.02702702702702703,0
78457,65,0,0.0,0,0.02702702702702703,0
78458,25,0,0.0,0,0.1,1
78460,37,0,0.0,0,0.02702702702702703,0
78461,74,0,1.0,0,0.1,0
78462,42,1,2.0,4,0.02702702702702703,0
78463,46,0,0.0,0,0.02702702702702703,0
78464,32,0,0.0,0,0.1,0
78465,66,0,0.0,0,0.02702702702702703,0
78466,76,0,0.0,0,0.1,0
78467,52,0,2.0,0,0.02702702702702703,0
78468,54,0,0.0,0,0.02702702702702703,0
78469,26,0,0.0,0,0.02702702702702703,0
78470,64,0,0.0,0,0.1,0
78472,80,0,1.0,0,0.02702702702702703,0
78473,60,0,0.0,0,0.02702702702702703,0
78475,43,0,3.0,0,0.1,0
78476,48,0,1.0,0,0.02702702702702703,0
78477,49,0,2.0,0,0.1,1
78478,69,0,0.0,0,0.02702702702702703,0
78479,42,0,0.0,0,0.1,0
78482,27,0,0.0,0,0.02702702702702703,0
78483,58,0,0.0,2,0.1,1
78484,44,0,3.0,0,0.1,0
78487,67,0,0.0,0,0.1,0
78488,62,0,0.0,1,0.02702702702702703,0
78490,68,0,0.0,0,0.02702702702702703,0
78491,55,0,2.0,0,0.02702702702702703,0
78492,30,0,0.0,0,0.1,0
78493,58,0,1.0,0,0.02702702702702703,0
78494,74,0,0.0,0,0.02702702702702703,0
78496,47,0,1.0,0,0.1,0
78498,50,0,4.0,0,0.02702702702702703,0
78499,26,0,0.0,0,0.1,0
78500,63,0,0.0,0,0.02702702702702703,0
78501,56,0,1.0,0,0.02702702702702703,0
78504,70,0,0.0,0,0.1,0
78506,60,0,0.0,0,0.02702702702702703,0
78507,51,0,0.0,1,0.1,7
78508,64,0,0.0,0,0.1,0
78509,58,0,2.0,0,0.02702702702702703,0
78510,45,0,2.0,0,0.45121951219512196,0
78511,56,0,1.0,0,0.1,0
78513,82,0,0.0,0,0.02702702702702703,0
78514,46,0,0.0,0,0.1,0
78515,38,0,0.0,1,0.1,0
78516,54,0,0.0,0,0.1,0
78517,51,0,2.0,0,0.02702702702702703,0
78519,47,0,0.0,0,0.02702702702702703,0
78520,71,0,0.0,0,0.02702702702702703,0
78522,39,0,0.0,0,0.02702702702702703,0
78523,48,0,0.0,0,0.02702702702702703,0
78524,53,0,2.0,0,0.02702702702702703,0
78526,31,0,0.0,0,0.02702702702702703,0
78528,39,0,0.0,0,0.1,0
78530,52,0,0.0,2,0.02702702702702703,0
78531,60,0,0.0,1,0.02702702702702703,0
78532,63,0,0.0,0,0.43333333333333335,0
78533,45,0,3.0,0,0.02702702702702703,0
78534,43,0,1.0,0,0.02702702702702703,0
78535,30,0,1.0,0,0.02702702702702703,0
78537,59,0,0.0,0,0.02702702702702703,0
78538,29,0,1.0,0,0.4166666666666667,0
78539,40,0,0.0,1,0.1,0
78543,45,0,3.0,0,0.1,0
78544,50,0,1.0,0,0.1,0
78545,25,0,0.0,2,0.4166666666666667,0
78546,65,0,0.0,0,0.1,0
78548,63,0,0.0,0,0.1,0
78549,34,0,1.0,0,0.1,0
78550,29,0,1.0,0,0.02702702702702703,0
78552,41,0,2.0,0,0.02702702702702703,0
78553,31,0,2.0,2,0.1,0
78554,49,0,0.0,0,0.1,0
78555,51,0,0.0,0,0.02702702702702703,0
78556,48,0,2.0,0,0.1,0
78559,51,1,4.0,0,0.02702702702702703,0
78560,80,0,0.0,0,0.45121951219512196,0
78562,38,0,0.0,0,0.02702702702702703,0
78564,38,0,2.0,0,0.02702702702702703,0
78565,62,0,1.0,0,0.5555555555555556,0
78566,78,0,1.0,0,0.1,0
78567,54,0,0.0,0,0.02702702702702703,0
78568,69,0,0.0,1,0.3333333333333333,0
78569,58,0,0.0,0,0.02702702702702703,0
78570,29,0,0.0,0,0.45121951219512196,0
78571,44,0,0.0,0,0.02702702702702703,0
78572,67,0,0.0,0,0.02702702702702703,0
78573,30,0,0.0,1,0.1,0
78578,64,0,0.0,0,0.1,0
78579,51,0,0.0,0,0.1,0
78580,59,0,2.0,0,0.1,0
78581,50,0,3.0,0,0.02702702702702703,0
78582,38,1,0.0,0,0.45121951219512196,0
78583,57,0,0.0,0,0.65,0
78584,50,0,1.0,0,0.02702702702702703,1
78585,47,0,0.0,0,0.1,0
78587,53,0,1.0,0,0.1,0
78588,67,0,0.0,0,0.02702702702702703,0
78589,31,0,0.0,0,0.1,0
78591,63,0,3.0,0,0.02702702702702703,0
78593,52,0,0.0,0,0.02702702702702703,0
78594,35,0,2.0,0,0.02702702702702703,0
78595,45,0,2.0,0,0.02702702702702703,0
78596,32,0,2.0,0,0.02702702702702703,0
78597,45,0,0.0,0,0.02702702702702703,0
78599,58,0,1.0,1,0.02702702702702703,0
78601,31,0,3.0,0,0.02702702702702703,0
78603,68,0,0.0,0,0.02702702702702703,0
78604,85,0,1.0,0,0.1,0
78605,44,0,3.0,1,0.02702702702702703,1
78606,50,0,1.0,0,0.02702702702702703,0
78607,69,0,0.0,0,0.02702702702702703,0
78608,60,0,0.0,0,0.02702702702702703,0
78609,51,0,0.0,0,0.02702702702702703,0
78610,42,0,2.0,0,0.1,0
78611,39,0,2.0,0,0.02702702702702703,0
78612,72,0,1.0,0,0.02702702702702703,0
78613,37,0,0.0,2,0.02702702702702703,3
78616,45,0,0.0,0,0.02702702702702703,0
78617,68,0,0.0,0,0.1,0
78618,45,0,2.0,0,0.02702702702702703,0
78619,21,98,0.0,98,0.4166666666666667,98
78620,59,0,1.0,0,0.02702702702702703,0
78621,50,0,1.0,0,0.1,0
78622,44,0,2.0,0,0.1,0
78623,73,0,0.0,0,0.02702702702702703,0
78625,64,0,0.0,0,0.1,0
78627,32,0,2.0,0,0.1,0
78628,62,0,0.0,0,0.02702702702702703,0
78629,55,0,0.0,0,0.1,0
78630,31,0,2.0,0,0.02702702702702703,0
78631,60,0,2.0,0,0.02702702702702703,0
78632,58,0,3.0,1,0.1,0
78633,33,0,0.0,0,0.45121951219512196,0
78634,71,0,0.0,0,0.1,0
78636,49,0,2.0,0,0.1,0
78637,39,0,0.0,0,0.02702702702702703,0
78638,76,0,0.0,0,0.45121951219512196,0
78639,34,0,1.0,0,0.02702702702702703,0
78640,62,0,0.0,2,0.43333333333333335,0
78641,63,0,2.0,0,0.02702702702702703,0
78642,26,0,0.0,0,0.65,0
78643,42,0,2.0,0,0.1,0
78644,41,0,2.0,0,0.02702702702702703,0
78645,46,0,0.0,0,0.02702702702702703,0
78646,33,0,2.0,0,0.02702702702702703,0
78647,67,0,0.0,0,0.02702702702702703,0
78648,31,0,3.0,0,0.3333333333333333,0
78649,50,0,1.0,0,0.02702702702702703,0
78651,53,0,0.0,0,0.02702702702702703,0
78652,37,0,0.0,0,0.45121951219512196,0
78653,77,0,0.0,0,0.1,0
78654,67,0,0.0,0,0.02702702702702703,0
78655,73,0,0.0,0,0.1,0
78656,61,1,2.0,0,0.3333333333333333,2
78657,52,0,2.0,0,0.1,0
78658,58,0,0.0,0,0.02702702702702703,0
78659,48,0,1.0,0,0.3333333333333333,0
78660,35,0,0.0,0,0.02702702702702703,2
78661,64,0,0.0,0,0.02702702702702703,0
78663,45,0,2.0,0,0.02702702702702703,0
78664,41,0,1.0,0,0.1,0
78665,40,0,3.0,0,0.1,0
78666,55,0,0.0,0,0.02702702702702703,0
78667,39,0,2.0,0,0.02702702702702703,0
78668,57,0,1.0,0,0.02702702702702703,0
78669,33,0,1.0,0,0.1,0
78671,34,1,1.0,2,0.02702702702702703,1
78672,56,0,2.0,0,0.02702702702702703,0
78673,47,0,0.0,0,0.02702702702702703,0
78674,63,0,1.0,0,0.1,0
78676,33,0,0.0,0,0.1,0
78677,38,0,2.0,0,0.1,0
78679,42,0,0.0,0,0.02702702702702703,0
78680,64,0,0.0,0,0.1,0
78683,48,0,1.0,0,0.02702702702702703,0
78685,68,0,0.0,0,0.1,0
78686,48,0,0.0,0,0.02702702702702703,0
78687,34,0,2.0,2,0.1,0
78688,32,0,3.0,0,0.02702702702702703,0
78690,71,0,0.0,0,0.1,0
78691,61,0,0.0,0,0.1,0
78692,68,0,0.0,0,0.02702702702702703,0
78693,41,0,1.0,0,0.02702702702702703,0
78694,40,0,1.0,0,0.02702702702702703,0
78695,68,0,0.0,1,0.02702702702702703,0
78696,48,0,0.0,0,0.1,0
78698,54,0,2.0,0,0.02702702702702703,0
78699,34,0,0.0,0,0.02702702702702703,0
78700,38,0,2.0,0,0.02702702702702703,0
78701,89,0,0.0,0,0.1,0
78702,59,0,2.0,2,0.02702702702702703,0
78703,53,0,0.0,4,0.1,0
78705,36,0,1.0,1,0.02702702702702703,0
78706,57,0,0.0,0,0.1,0
78708,55,0,0.0,0,0.02702702702702703,0
78709,36,0,3.0,1,0.1,0
78710,59,0,0.0,1,0.3333333333333333,0
78711,61,0,0.0,0,0.1,0
78712,33,0,1.0,0,0.1,0
78713,78,0,0.0,0,0.02702702702702703,0
78714,46,0,0.0,0,0.02702702702702703,0
78715,46,0,0.0,0,0.1,0
78716,34,0,0.0,1,0.02702702702702703,1
78717,54,0,2.0,0,0.1,0
78718,60,0,1.0,0,0.1,0
78719,43,1,2.0,0,0.02702702702702703,0
78720,30,0,0.0,0,0.02702702702702703,0
78721,57,1,0.0,2,0.1,0
78722,49,0,0.0,1,0.1,0
